"ACCOUNT_NUM","APPRAISAL_YR","SECTION_NUM","SPTD_CD","SPTD_DESC","ZONING","FRONT_DIM","DEPTH_DIM","AREA_SIZE","AREA_UOM_DESC","PRICING_METH_DESC","COST_PER_UOM","MARKET_ADJ_PCT","VAL_AMT","AG_USE_IND","ACCT_AG_VAL_AMT"
"00000507037000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","133","6534.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000607393000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","60","125","7473.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607414000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","60","125","7712.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607519000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","60","125","7067.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607546000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","70","125","8953.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607624000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","63","125","7930.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607627000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","80","125","10077.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607666000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","80","116",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607729000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","62","125","7567.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607795000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","65","125","7904.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607876000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","80","125",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607912000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","86","125",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607978000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","86","146",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000607991000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","188","165",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608017000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","100","140",".000","SQUARE FEET","FLAT PRICE","50000.00","-.25","37500.00","N","0"
"00000608041000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","88","149",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608056000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","80","125",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608077000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 10,000","100","156",".000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608137000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","60","125","7493.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608155000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 10,000","60","125","7638.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608338000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","67","125","8279.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608356000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","125","7647.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608386000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","62","125","7650.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608446000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","125","7530.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608503000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","64","125","7984.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608512000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","64","125","8084.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608521000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","125","7529.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608584000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","62","125","7688.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608614000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","125","7572.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608629000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","125","8893.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608665000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","67","125","8402.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608698000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","125","9100.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608743000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","64","125","8525.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608866000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","77","125","10132.000","SQUARE FEET","FLAT PRICE","50000.00","-.10","45000.00","N","0"
"00000608911000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","70","125","8706.000","SQUARE FEET","FLAT PRICE","50000.00",".00","50000.00","N","0"
"00000608983000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","INDUSTRIAL/RESEARCH DISTRICT","138","0","42831.000","SQUARE FEET","STANDARD","3.50",".00","149908.50","N","0"
"00000608986000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","","0","0","107070.000","SQUARE FEET","STANDARD","3.50",".00","374745.00","N","0"
"00000609046000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","","137","0","37008.000","SQUARE FEET","STANDARD","3.50",".00","129528.00","N","0"
"00000609094000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","INDUSTRIAL/RESEARCH DISTRICT","515","0","86289.000","SQUARE FEET","STANDARD","3.50",".00","302011.50","N","0"
"00000609130000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","INDUSTRIAL/RESEARCH DISTRICT","196","0","38500.000","SQUARE FEET","STANDARD","3.50",".00","134750.00","N","0"
"00000609193000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","INDUSTRIAL/RESEARCH DISTRICT","140","0","28000.000","SQUARE FEET","STANDARD","3.50",".00","98000.00","N","0"
"00000609292000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","INDUSTRIAL/RESEARCH DISTRICT","72","0","8560.000","SQUARE FEET","STANDARD","8.00",".00","68480.00","N","0"
"00000609376000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","75","120","9133.000","SQUARE FEET","FLAT PRICE","75000.00","-.10","67500.00","N","0"
"00000609394000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","63","120","7570.000","SQUARE FEET","FLAT PRICE","75000.00",".00","75000.00","N","0"
"00000504367000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","123","6253.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504388000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","123","6313.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504619000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","62","123","7896.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504622000000","2019","1","B12","MFR - DUPLEXES","TOWNHOUSE DISTRICT 3","62","123",".000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504733000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","62","123","7734.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504871000000","2019","1","A11","SINGLE FAMILY RESIDENCES","TOWNHOUSE DISTRICT 3","60","123","7217.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000504919000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","141","7019.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505009000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8876.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505039000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","78","112","9572.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505066000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8533.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505069000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8629.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505078000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","60","155","7839.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505099000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","7860.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505108000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","60","132","8257.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505129000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","7688.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505240000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","6900.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505318000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","125","6386.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505363000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","7314.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505375000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","12375.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505534000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","149","9492.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505564000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","149","7137.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505567000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","149","7367.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505642000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","125","6814.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505681000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","135","8035.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505720000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","8423.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505750000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","59","120","7206.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505855000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","10380.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000505978000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","119","8180.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506035000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","55","130","7437.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506038000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","80","130","10986.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506053000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","150","9659.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506062000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","0","0","9210.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506083000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","125","7165.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506167000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","59","119","7338.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506176000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","58","105","7413.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506179000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","105","6995.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506209000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","62","116","6749.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506275000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","63","110","7310.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506359000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 7,500 S","50","184","8959.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506452000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","100","206","22203.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000506503000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","100","183","18994.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000506527000100","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","184","9231.000","UNASSIGNED","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506563000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","100","201","20670.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000506581000000","2019","1","F10","COMMERCIAL IMPROVEMENTS","SINGLE FAMILY DISTRICT 5,000 S","60","0",".000","SQUARE FEET","FLAT PRICE","10000.00",".00","10000.00","N","0"
"00000506629000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","100","5107.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506678000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","188","9342.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506680000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","188","8906.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506689000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","188","10194.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506704000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","188","9029.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506800000000","2019","1","A11","SINGLE FAMILY RESIDENCES","COMMUNITY RETAIL DISTRICT","100","100","10408.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506857000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","100","95","9617.000","SQUARE FEET","FLAT PRICE","15000.00",".00","15000.00","N","0"
"00000506881000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","50","430","22211.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000506899000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","100","438","43027.000","SQUARE FEET","FLAT PRICE","15000.00","1.00","30000.00","N","0"
"00000507007000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","133","6649.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507040000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","133","7526.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507049000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","133","6552.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507154000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","36","113","11320.000","UNASSIGNED","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507169000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","128","6357.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507202000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","36","113","10543.000","UNASSIGNED","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507229000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","128","6436.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507307000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","128","6373.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507349000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","128","6355.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507406000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","125","7409.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507412000000","2019","1","A11","SINGLE FAMILY RESIDENCES","","57","125","7232.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507445000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","125","6468.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507466000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","125","6178.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507478000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","125","7083.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507484000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","57","125","6055.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507649000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","68","150","10295.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000507985000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","130","7215.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508018000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","58","130","7676.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508090000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","139","7501.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508318000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","145","9083.000","SQUARE FEET","FLAT PRICE","19000.00",".00","19000.00","N","0"
"00000508372000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7620.000","SQUARE FEET","FLAT PRICE","19000.00",".00","19000.00","N","0"
"00000508375000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 7,500 S","50","150","8251.000","SQUARE FEET","FLAT PRICE","19000.00",".00","19000.00","N","0"
"00000508393000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 7,500 S","50","150","7609.000","SQUARE FEET","FLAT PRICE","19000.00",".00","19000.00","N","0"
"00000508396000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7690.000","SQUARE FEET","FLAT PRICE","19000.00",".00","19000.00","N","0"
"00000508519000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","150","7472.000","SQUARE FEET","FLAT PRICE","19000.00",".00","19000.00","N","0"
"00000508693000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","50","155","8310.000","SQUARE FEET","FLAT PRICE","19000.00",".00","19000.00","N","0"
"00000508777000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","50","148","7371.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508792000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","60","148","9001.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508828000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","54","148","8250.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508831000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","54","148","8230.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508903000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","148","8156.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508945000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","55","148","8383.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508954000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 5,000 S","55","148","8301.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508963000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 5,000 S","60","148","8960.000","SQUARE FEET","FLAT PRICE","22000.00",".00","22000.00","N","0"
"00000508975000000","2019","1","C12","COMMERCIAL - VACANT PLOTTED LOTS/TRACTS","COMMUNITY RETAIL DISTRICT","0","0","11802.000","SQUARE FEET","STANDARD","1.00",".00","11802.00","N","0"
"00000509062000000","2019","1","C12","COMMERCIAL - VACANT PLOTTED LOTS/TRACTS","COMMUNITY RETAIL DISTRICT","0","0","5569.000","SQUARE FEET","STANDARD","3.00",".00","16707.00","N","0"
"00000509164000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","155",".000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000509245000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","117",".000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000509284000000","2019","1","C11","SFR - VACANT LOTS/TRACTS","SINGLE FAMILY DISTRICT 7,500 S","60","183",".000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
"00000509383000000","2019","1","A11","SINGLE FAMILY RESIDENCES","SINGLE FAMILY DISTRICT 7,500 S","60","175",".000","SQUARE FEET","FLAT PRICE","25000.00",".00","25000.00","N","0"
