"TAX_OBJ_ID","ACCOUNT_NUM","APPRAISAL_YR","BLDG_CLASS_DESC","YEAR_BUILT","REMODEL_YR","GROSS_BLDG_AREA","FOUNDATION_TYP_DESC","FOUNDATION_AREA","BASEMENT_DESC","BASEMENT_AREA","NUM_STORIES","CONSTR_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","NUM_UNITS","NET_LEASE_AREA","PROPERTY_NAME","PROPERTY_QUAL_DESC","PROPERTY_COND_DESC","PHYS_DEPR_PCT","FUNCT_DEPR_PCT","EXTRNL_DEPR_PCT","TOT_DEPR_PCT","IMP_VAL","LAND_VAL","MKT_VAL","APPR_METHOD_DESC","COMPARABILITY_CD","PCT_COMPLETE"
"10000590000M10000","10000590000M10000","2019","HANGAR","1983","1983","14920","CONCRETE SLAB","14920","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","NONE","NONE","0","26852","KEITH PRODUCT INC/ MAGGITT THERMAL SYSTEMS","GOOD","GOOD","75.00",".00",".00","75.00","","","","INCOME","B CLASS","100.00"
"32257500010010001","32257500010010000","2019","DRIVE THRU CAR WASHES","1997","1997","1464","CONCRETE SLAB","1464","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","NONE","NONE","0","0","CHEVRON","GOOD","GOOD","45.00",".00",".00","45.00","","","","COST","B CLASS","100.00"
"00000100570000000","00000100570000000","2019","PARKING GARAGE","1983","1983","282048","PIERS","21696","NONE","0","13","B-REINFORCED CONCRETE FRAME","NONE","NONE","0","285568","PARKING GARAGE & OFFICE","GOOD","GOOD","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"10000850000010000","10000850000010000","2019","OFFICE/SHOWROOM","1985","1985","31536","CONCRETE SLAB","31536","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","1","30578","AIRPORT PLAZA","GOOD","GOOD","45.00","11.00",".00","56.00","","","","INCOME","B CLASS","100.00"
"10000901815000000","10000901815000000","2019","OFFICE/SHOWROOM","1980","1980","60811","CONCRETE SLAB","60811","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","121949","PARKWAY BUSINESS CENTER","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"10000901815000001","10000901815000000","2019","OFFICE/SHOWROOM","1980","1980","61024","CONCRETE SLAB","61024","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","PARKWAY BUSINESS CENTER","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"10000906483200000","10000906483200000","2019","OFFICE/SHOWROOM","1980","1980","31306","CONCRETE SLAB","31306","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","31306","4139 CENTURION","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"00000537295300000","00000537295300000","2019","OFFICE/SHOWROOM","1985","1985","7746","CONCRETE SLAB","7746","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","4","7725","8358 MOBERLY LN (ECU)","GOOD","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"000647001609A0002","000647001609A0000","2019","DAY NURSERY","1988","1988","100","CONCRETE SLAB","100","UNASSIGNED","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","0","EMANUEL LUTHERAN HEAD START CENTER","GOOD","GOOD","45.00",".00",".00","45.00","","","","COST","B CLASS","100.00"
"480010000A0000100","480010000A0000100","2019","DAY NURSERY","1984","1984","5652","CONCRETE SLAB","5652","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","8768","STEPPING STONES LEARNING CENTER","GOOD","GOOD","15.00",".00",".00","15.00","","","","COST","B CLASS","100.00"
"00000552088000000","00000552088000000","2019","FREE STANDING RETAIL STORE","1949","2006","3068","CONCRETE SLAB","3068","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","3068","C & P GROCERY","GOOD","GOOD","10.00",".00",".00","10.00","","","","INCOME","B CLASS","100.00"
"322778400A0010000","322778400A0010000","2019","APARTMENT (BRICK EXTERIOR)","1990","1990","202728","CONCRETE SLAB","67576","NONE","0","3","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","248","200728","MACARTHUR RIDGE","GOOD","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"00000554839000400","00000554839000400","2019","FAST FOOD RESTAURANT","1985","1985","1176","CONCRETE SLAB","1176","UNASSIGNED","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","1176","CHURCH S FRIED CHICKEN","AVERAGE","GOOD","32.00",".00",".00","32.00","","","","COST","B CLASS","100.00"
"00000537249000000","00000537249000000","2019","DISTRIBUTION WAREHOUSE","1990","1990","119439","CONCRETE SLAB","119439","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","147710","NOGALES PRODUCE INC","AVERAGE","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"00000537249000001","00000537249000000","2019","OFFICE BUILDING","1990","1990","8031","CONCRETE SLAB","4050","UNASSIGNED","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","NOGALES PRODUCE INC","AVERAGE","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"00000527664950001","00000527664950000","2019","OFFICE/SHOWROOM","1980","1980","50000","CONCRETE SLAB","50000","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","SUMMIT / DCJJAEP","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"00000537294890100","00000537294890100","2019","OFFICE/SHOWROOM","1989","1989","9720","CONCRETE SLAB","9720","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","9720","CONTINENTAL MACHINERY","AVERAGE","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"003178005801B0000","003178005801B0000","2019","BANK","1991","1991","6760","CONCRETE BEAM","6760","UNASSIGNED","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","7120","BANK OF TEXAS","AVERAGE","GOOD","30.00","50.00",".00","80.00","","","","COST","B CLASS","100.00"
"320815400A0010000","320815400A0010000","2019","DAY NURSERY","1986","1986","4200","CONCRETE SLAB","4200","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","4200","KINGS KID ACADEMY","AVERAGE","GOOD","75.00",".00","35.00","110.00","","","","INCOME","B CLASS","100.00"
"00000100423000000","00000100423000000","2019","PARKING GARAGE","1983","1983","118560","PIERS","59280","NONE","0","2","B-REINFORCED CONCRETE FRAME","NONE","NONE","363","118560","FOUNDERS SQUARE UNDERGROUND PARKING GARAGE","AVERAGE","GOOD","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"00489300000000000","00489300000000000","2019","APARTMENT (BRICK EXTERIOR)","1969","1969","56356","CONCRETE SLAB","28178","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","74","56356","FRANCES PLACE-TXA1987190","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","TAX CREDIT APT","100.00"
"60038500020200000","60038500020200000","2019","STORAGE WAREHOUSE","1987","1987","10000","CONCRETE SLAB","10000","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","10000","1202 S ALEXANDER AVE","AVERAGE","AVERAGE","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"32127750AR0010005","32127750AR0010000","2019","AUTOMOTIVE DISPLAY","1986","1986","7477","CONCRETE SLAB","5760","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","FREEMAN OLDS/MAZDA HYUNDAI/MAZDA BLDG","AVERAGE","AVERAGE","60.00",".00","10.00","70.00","","","","COST","B CLASS","100.00"
"32258500010010000","32258500010010000","2019","AUTOMOTIVE DISPLAY","1999","1999","12134","CONCRETE SLAB","12134","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","46352","CLAY COOLEY AUTOMOTIVE","AVERAGE","AVERAGE","30.00",".00",".00","30.00","","","","COST","B CLASS","100.00"
"60038500030100000","60038500030100000","2019","AUTOMOTIVE SERVICE","1986","1986","7500","CONCRETE SLAB","7500","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","7500","FIRST CHOICE","AVERAGE","AVERAGE","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"60018500010350000","60018500010350000","2019","LIGHT INDUSTRIAL","1989","1989","5625","CONCRETE SLAB","5625","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","6250","3335 BALOMEDE AVE","AVERAGE","AVERAGE","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"00000545587000000","00000545587000000","2019","CHURCH BUILDING","1980","1980","13298","CONCRETE SLAB","13298","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","1","13298","CHURCH","AVERAGE","AVERAGE","48.00",".00",".00","48.00","","","","COST","B CLASS","100.00"
"1000059000L150000","1000059000L150000","2019","HANGAR","1981","1981","6900","CONCRETE SLAB","6900","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","6900","THE TOY BARN","AVERAGE","AVERAGE","75.00",".00",".00","75.00","","","","INCOME","B CLASS","100.00"
"00000535807000001","00000535807000000","2019","AUTOMOTIVE SERVICE","1985","1985","3360","CONCRETE SLAB","3360","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","0","TRAN S GARAGE","LOW COST","AVERAGE","80.00",".00",".00","80.00","","","","COST","B CLASS","100.00"
"60038500030120000","60038500030120000","2019","STORAGE WAREHOUSE","1980","1980","1568","CONCRETE SLAB","2268","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","2268","639 E US HWY 67","LOW COST","AVERAGE","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"60018500050160001","60018500050160000","2019","STORAGE WAREHOUSE","1984","1984","5000","CONCRETE SLAB","5000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","HEATERS","FORCED AIR","0","0","HYDRAULIC AND TRUCK REPAIR OF DALLAS","AVERAGE","AVERAGE","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"60019500010070000","60019500010070000","2019","STORAGE WAREHOUSE","1988","1988","4000","CONCRETE SLAB","4000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","HEATERS","FORCED AIR","0","4000","A-1 LAWN MAINTENANCE","AVERAGE","AVERAGE","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"60038500040060000","60038500040060000","2019","STORAGE WAREHOUSE","1980","1980","8000","CONCRETE SLAB","8000","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","HEATERS","FORCED AIR","0","8000","1218 CRESTLANE DR","AVERAGE","AVERAGE","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"60038500040070000","60038500040070000","2019","STORAGE WAREHOUSE","1980","1980","6000","CONCRETE SLAB","6000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","HEATERS","FORCED AIR","0","6000","DANIELS AUTOMOTIVE","AVERAGE","AVERAGE","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"00000547441000000","00000547441000000","2019","FREE STANDING RETAIL STORE","1957","1957","2250","CONCRETE SLAB","2250","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","WALL","WALL","0","2250","HOLLYWOOD SALON","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"00000547453000000","00000547453000000","2019","FREE STANDING RETAIL STORE","1958","1958","2430","CONCRETE SLAB","2430","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","2430","DEL NORTE BAKERY #3","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"003324000201A0000","003324000201A0000","2019","RESTAURANT","1945","1995","5238","CONCRETE SLAB","2654","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","4895","H","AVERAGE","AVERAGE","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"00299900000009900","00299900000009900","2019","STORAGE WAREHOUSE","1990","1995","900","PIERS","900","NONE","0","1","D-WOOD FRAME","NONE","NONE","0","1550","CORINTHIAN SAILING CLUB","AVERAGE","AVERAGE","15.00",".00",".00","15.00","","","","COST","B CLASS","100.00"
"32258500010010002","32258500010010000","2019","OFFICE/SHOWROOM","1999","1999","16950","CONCRETE SLAB","10070","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","CLAY COOLEY AUTOMOTIVE","AVERAGE","AVERAGE","15.00",".00",".00","15.00","","","","COST","B CLASS","100.00"
"00000101395000000","00000101395000000","2019","OFFICE BUILDING","1952","1952","6600","CONCRETE SLAB","6600","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","6600","T HOWARD & ASSOCIATES ARCHITECTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","B CLASS","100.00"
"00000527664760000","00000527664760000","2019","OFFICE/SHOWROOM","1980","1980","30972","CONCRETE SLAB","30972","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","30972","NDSI DIRECT SOLUTIONS","AVERAGE","AVERAGE","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"00000100171000001","00000100171000000","2019","PARKING GARAGE","2004","2004","20496","CONCRETE SLAB","20496","NONE","0","1","B-REINFORCED CONCRETE FRAME","NONE","NONE","0","0","DALLAS CO.","AVERAGE","AVERAGE","15.00",".00",".00","15.00","","","","COST","B CLASS","100.00"
"60018500050290000","60018500050290000","2019","STORAGE WAREHOUSE","1984","1984","4800","CONCRETE SLAB","4800","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","4800","3420 SHERWOOD AVE","LOW COST","AVERAGE","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32258730000040002","32258730000040000","2019","PARKING GARAGE","1981","1981","558800","CONCRETE SLAB","111760","NONE","0","6","B-REINFORCED CONCRETE FRAME","NONE","NONE","0","0","MANDALAY TOWER","AVERAGE","GOOD","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"600385000A1AR0000","600385000A1AR0000","2019","STORAGE WAREHOUSE","1994","1994","7500","CONCRETE SLAB","7500","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","7500","EWING IRRIGATION","AVERAGE","GOOD","37.00",".00",".00","37.00","","","","INCOME","B CLASS","100.00"
"322647300A0010000","322647300A0010000","2019","STORAGE WAREHOUSE","1984","1984","9000","CONCRETE SLAB","7500","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","12375","EGS PRODUCTION MACHINING INC","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"600465500207R0002","600465500207R0000","2019","FRATERNAL BUILDING","1987","1987","18360","CONCRETE SLAB","6120","UNASSIGNED","0","3","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","0","BETA THETA PHI PHI GAMMA DELTA PHI DELTA THETA","AVERAGE","GOOD","30.00",".00",".00","30.00","","","","COST","B CLASS","100.00"
"00000537296800100","00000537296800100","2019","OFFICE/SHOWROOM","1983","1983","7500","CONCRETE SLAB","7500","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","7500","LONE STAR BRANCH #132","AVERAGE","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"32063600000000001","32063600000000000","2019","FOOD PROCESSING","1986","1986","10536","CONCRETE SLAB","10536","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","MCCORMICK","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"322777200A0010000","322777200A0010000","2019","DISCOUNT STORE","1998","1998","122000","CONCRETE SLAB","123000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","122000","TARGET MACARTHUR PARK SC 1032","EXCELLENT","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"00000554352000000","00000554352000000","2019","CONVERTED RESIDENCE (BRICK EXTERIOR)","1980","1980","1327","CONCRETE SLAB","100","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","1327","IGLESIA CRISTIANA EVANGELICA","LOW COST","FAIR","70.00",".00",".00","70.00","","","","COST","B CLASS","100.00"
"322737600A0010000","322737600A0010000","2019","APARTMENT (BRICK EXTERIOR)","1992","1992","292049","CONCRETE SLAB","146024","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","286","220664","CAMDEN CIMARRON","EXCELLENT","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"60007500010210200","60007500010210200","2019","CONVERTED RESIDENCE (FRAME EXTERIOR)","1985","1985","300","BLOCKS","300","NONE","0","1","D-WOOD FRAME","HEATERS","UNASSIGNED","0","300","9534 BECKLEYVIEW AVE","LOW COST","FAIR","80.00",".00",".00","80.00","","","","COST","B CLASS","100.00"
"004624000101A0001","004624000101A0000","2019","DRIVE THRU CAR WASHES","1988","1995","1175","CONCRETE SLAB","1175","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","0","PHILLIPS 66","LOW COST","FAIR","",".00",".00","","","","","COST","B CLASS","100.00"
"005191000002B0000","005191000002B0000","2019","FAST FOOD RESTAURANT","1989","1999","1891","CONCRETE SLAB","1891","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","1891","ARBYS","EXCELLENT","GOOD","40.00",".00",".00","40.00","","","","COST","B CLASS","100.00"
"00000537295900000","00000537295900000","2019","OFFICE/SHOWROOM","1984","1984","5600","CONCRETE SLAB","5600","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5600","CASTRO ROOFING OF TEXAS","GOOD","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"10000610010010001","10000610010010000","2019","FREE STANDING RETAIL STORE","1987","1997","7760","CONCRETE SLAB","8227","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","SIMONIZ CAR WASH","GOOD","GOOD","17.00",".00",".00","17.00","","","","COST","B CLASS","100.00"
"100007600D0010000","100007600D0010000","2019","FREE STANDING RETAIL STORE","1993","1993","10540","CONCRETE SLAB","10540","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","10000","ADDISON TOWN CENTER EINSTEIN B BAGELS&SCHLOTSKYS","GOOD","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"60038500020070000","60038500020070000","2019","OFFICE/SHOWROOM","1985","1985","2400","CONCRETE SLAB","2400","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","2400","CONCRETE PAVER SYSTEMS","GOOD","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"32220500010040001","32220500010040000","2019","OFFICE/SHOWROOM","1983","1983","5000","CONCRETE SLAB","5000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","0","400 N OCONNOR","GOOD","GOOD","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"32273810010010000","32273810010010000","2019","STORAGE WAREHOUSE","1984","1994","8832","CONCRETE SLAB","8832","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","8832","K-AUTOMOTIVE","GOOD","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"60047500000050001","60047500000050000","2019","STORAGE WAREHOUSE","1987","1987","3000","CONCRETE SLAB","3000","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","0","MORGAN TRUCKING","GOOD","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"00000101542000000","00000101542000000","2019","OFFICE BUILDING","1982","1982","354237","CONCRETE BEAM","17712","UNASSIGNED","0","20","A-STRUCTURAL STEEL FRAME","CENTRAL HEAT","CENTRAL A/C","0","325057","PACIFIC PLACE - 48% VACANCY","GOOD","GOOD","30.00",".00","10.00","40.00","","","","INCOME","B CLASS","100.00"
"00489300100010000","00489300100010000","2019","RETAIL STRIP","2001","2001","2900","CONCRETE SLAB","2900","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","2900","BIG M STORE / CAJUN ESKIMO GRUB","GOOD","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"005191000B0030000","005191000B0030000","2019","FAST FOOD RESTAURANT","1991","1991","2768","CONCRETE SLAB","2768","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","2768","WHATATBURGER","GOOD","GOOD","60.00",".00",".00","60.00","","","","COST","B CLASS","100.00"
"322777100A0070000","322777100A0070000","2019","FAST FOOD RESTAURANT","1995","2000","4870","CONCRETE SLAB","4870","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","0","4870","MCDONALDS","GOOD","GOOD","35.00",".00",".00","35.00","","","","COST","B CLASS","100.00"
"000812002103A0000","000812002103A0000","2019","APARTMENT (FRAME EXTERIOR)","2014","2014","46596","CONCRETE SLAB","20185","NONE","0","4","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","38","37167","GRAND PARK PLACE  PH1 (**RENT RESTRICTED**)","GOOD","GOOD","4.00",".00",".00","4.00","","","","INCOME","TAX CREDIT APT","100.00"
"0046740B0007A0000","0046740B0007A0000","2019","OFFICE BUILDING","1984","1984","16514","PIERS","782","UNASSIGNED","0","3","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","2","16514","SHORECREST I","GOOD","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"00479800010010000","00479800010010000","2019","OFFICE BUILDING","1983","1983","19287","PIERS","9644","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","17848","TX LAND & CATTLE AND OFFICE LEASE SPACE","GOOD","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"00000545551500000","00000545551500000","2019","RETAIL STRIP","1971","2000","25200","PIERS","25200","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","3","25200","DOLLAR GENERAL ACCESS DENTAL LA FAMILIA INSURANCE","GOOD","GOOD","20.00",".00",".00","20.00","","","","INCOME","B CLASS","100.00"
