"ACCOUNT_NUM","APPRAISAL_YR","TAX_OBJ_ID","BLDG_CLASS_DESC","YR_BUILT","EFF_YR_BUILT","ACT_AGE","DESIRABILITY_RATING","TOT_MAIN_SF","TOT_LIVING_AREA_SF","PCT_COMPLETE","NUM_STORIES_DESC","CONSTR_FRAM_TYP_DESC","FOUNDATION_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","FENCE_TYP_DESC","EXT_WALL_DESC","BASEMENT_DESC","ROOF_TYP_DESC","ROOF_MAT_DESC","NUM_FIREPLACES","NUM_KITCHENS","NUM_FULL_BATHS","NUM_HALF_BATHS","NUM_WET_BARS","NUM_BEDROOMS","SPRINKLER_SYS_IND","DECK_IND","SPA_IND","POOL_IND","SAUNA_IND","MBL_HOME_SER_NUM","MBL_HOME_MANUFCTR","MBL_HOME_LENGTH","MBL_HOME_WIDTH","MBL_HOME_SPACE","DEPRECIATION_PCT"
"00000820754140000","2019","00000820754140000","21","1978","1978","41","VERY GOOD","2974","2974","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","4","0","1","3","Y","N","N","Y","N","","","0","0","     ","35.00"
"00000820756180000","2019","00000820756180000","21","1978","1978","41","VERY GOOD","3583","3583","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","1","4","N","N","N","Y","N","","","0","0","     ","35.00"
"00000821054040000","2019","00000821054040000","21","1979","1979","40","FAIR","2809","2809","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","1","3","N","N","Y","Y","N","","","0","0","     ","55.00"
"00000424380500000","2019","00000424380500000","TOWNHOME","1968","1968","51","GOOD","4263","4263","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","BRICK","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","0","4","Y","N","N","N","N","","","0","0","     ","35.00"
"00000425578000000","2019","00000425578000000","23","2006","2006","13","GOOD","3935","3935","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","1","5","Y","N","N","N","N","","","0","0","     ","15.00"
"000659000A03D0000","2019","000659000A03D0000","TOWNHOME","2002","2002","17","GOOD","1760","1760","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","FLAT","TAR AND GRAVEL","0","1","2","1","0","2","Y","Y","N","N","N","","","0","0","     ","5.00"
"000679000W0120000","2019","000679000W0120000","TOWNHOME","2008","2008","11","GOOD","1748","1748","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","1","0","2","Y","N","N","N","N","","","0","0","     ","5.00"
"00063600070330000","2019","00063600070330000","TOWNHOME","2004","2004","15","GOOD","2432","2432","100.00","THREE STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","1","0","3","Y","N","N","N","N","","","0","0","     ","5.00"
"00000184273000000","2019","00000184273000000","08","1929","1929","90","AVERAGE","2290","3568","100.00","ONE AND ONE HALF STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","Y","Y","N","N","N","","","0","0","     ","50.00"
"00000419920000000","2019","00000419920000000","24","1991","1991","28","AVERAGE","7850","7850","100.00","ONE AND ONE HALF STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","HIP","SLATE","2","1","7","1","1","6","Y","Y","Y","Y","N","","","0","0","     ","35.00"
"00000421207000000","2019","00000421207000000","06","1930","1930","89","AVERAGE","4479","4479","100.00","ONE AND ONE HALF STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","WOOD","2","1","4","0","0","4","Y","N","N","N","N","","","0","0","     ","50.00"
"00000183109000000","2019","00000183109000000","09","1927","1927","92","AVERAGE","3064","3064","100.00","ONE AND ONE HALF STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000667432000000","2019","00000667432000000","15","1960","1960","59","AVERAGE","2626","2626","100.00","ONE AND ONE HALF STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","50.00"
"00000672673000000","2019","00000672673000000","02","1945","1945","74","POOR","1334","1334","100.00","ONE AND ONE HALF STORIES","FRAME","BLOCK","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","70.00"
"00000412042000000","2019","00000412042000001","15","1951","1995","68","POOR","2210","2210","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","Y","N","N","Y","N","","","0","0","     ","40.00"
"00000412636000000","2019","00000412636000000","15","1953","1953","66","GOOD","1685","1685","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","45.00"
"00000823168000000","2019","00000823168000000","14","1966","1966","53","GOOD","1856","1856","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","40.00"
"00000429103000000","2019","00000429103000000","15","1960","1960","59","FAIR","1888","1888","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","1","1","0","3","Y","N","N","N","N","","","0","0","     ","60.00"
"00000429136000000","2019","00000429136000000","15","1963","1990","56","VERY GOOD","1877","1877","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","1","0","3","N","N","N","N","N","","","0","0","     ","25.00"
"00000429241000000","2019","00000429241000000","15","1961","1961","58","FAIR","2215","2215","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000408571000000","2019","00000408571000000","15","1951","1996","68","VERY GOOD","4009","4009","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","4","1","0","3","Y","N","N","Y","N","","","0","0","     ","20.00"
"00000410173000000","2019","00000410173000000","15","1949","1949","70","FAIR","1953","1953","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000410992000000","2019","00000410992000000","15","1951","1951","68","FAIR","2416","2416","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","ALUMINIUM","2","1","2","0","0","3","Y","N","N","Y","N","","","0","0","     ","60.00"
"00000411835000000","2019","00000411835000000","15","1951","1951","68","FAIR","2170","2170","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000417478000000","2019","00000417478000000","12","1952","1952","67","AVERAGE","1488","1488","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000178249000000","2019","00000178249000000","04","1941","1941","78","FAIR","895","895","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","WOOD","ALUMINIUM","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","60.00"
"00000168298000000","2019","00000168298000000","04","1930","1930","89","FAIR","1373","1373","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","WOOD","VINYL","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","3","N","N","N","N","N","","","0","0","     ","60.00"
"00000899792950000","2019","00000899792950000","04","1955","1955","64","FAIR","912","912","100.00","ONE STORY","FRAME","POST","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","1","1","1","0","0","4","N","N","N","N","N","","","0","0","     ","60.00"
"00000679201000000","2019","00000679201000000","14","2012","2012","7","EXCELLENT","1333","1333","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","3.00"
"00000428902000000","2019","00000428902000000","15","1962","1962","57","FAIR","2828","2828","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","4","N","N","N","Y","N","","","0","0","     ","60.00"
"0005080A000100000","2019","0005080A000100000","18","1984","1984","35","VERY GOOD","1171","1171","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","2","Y","N","N","N","N","","","0","0","     ","30.00"
"00000821037060000","2019","00000821037060000","18","1979","1979","40","VERY GOOD","2822","2822","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","1","4","N","N","N","N","N","","","0","0","     ","35.00"
"00000821040280000","2019","00000821040280000","18","1978","1978","41","VERY GOOD","2457","2457","100.00","ONE AND ONE HALF STORIES","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","1","3","Y","N","N","Y","N","","","0","0","     ","35.00"
"00000680488000000","2019","00000680488000000","14","2018","2018","1","EXCELLENT","1766","1766","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ",".00"
"00000821046520000","2019","00000821046520000","18","1978","1978","41","AVERAGE","2500","2500","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","1","4","N","N","N","N","N","","","0","0","     ","45.00"
"00000821047020000","2019","00000821047020000","18","1977","1977","42","AVERAGE","2674","2674","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","1","4","N","N","N","N","N","","","0","0","     ","45.00"
"00000821047120000","2019","00000821047120000","18","1977","1977","42","AVERAGE","2615","2615","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","3","0","1","4","N","N","N","N","N","","","0","0","     ","45.00"
"00000821047300000","2019","00000821047300000","18","1977","1985","42","EXCELLENT","2543","2543","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","0","1","4","N","N","N","Y","N","","","0","0","     ","25.00"
"00000821047420000","2019","00000821047420000","18","1977","1977","42","AVERAGE","2297","2297","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","1","4","Y","N","N","Y","N","","","0","0","     ","45.00"
"00000821050020000","2019","00000821050020000","18","1978","1978","41","AVERAGE","1713","1713","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","45.00"
"00000821050060000","2019","00000821050060000","18","1977","1977","42","AVERAGE","4322","4322","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","2","2","4","0","1","6","N","N","N","N","N","","","0","0","     ","45.00"
"00000899702120000","2019","00000899702120000","14","1974","1974","45","AVERAGE","1849","1849","100.00","ONE STORY","FRAME","SLAB","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","45.00"
"00000182053000000","2019","00000182053000000","09","1922","1922","97","AVERAGE","2464","2464","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","1","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000182065000000","2019","00000182065000000","09","1922","1922","97","EXCELLENT","1832","1832","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","35.00"
"00000183124000000","2019","00000183124000000","09","1922","1922","97","AVERAGE","2021","2021","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000183268000000","2019","00000183268000000","09","1924","1924","95","EXCELLENT","3224","3224","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","0","0","5","N","N","N","N","N","","","0","0","     ","35.00"
"00000681157000000","2019","00000681157000000","04","1944","1944","75","AVERAGE","984","984","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","BRICK","ALUMINIUM","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000439807000000","2019","00000439807000000","04","1949","1949","70","AVERAGE","1059","1059","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","1","0","0","2","N","N","N","N","N","","","0","0","     ","50.00"
"00000440086000000","2019","00000440086000000","04","1950","1950","69","AVERAGE","1060","1852","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","0","1","3","0","0","4","N","N","N","N","N","","","0","0","     ","50.00"
"00000666136000000","2019","00000666136000000","15","1959","1959","60","AVERAGE","1608","1608","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000666166000000","2019","00000666166000000","15","1959","1995","60","EXCELLENT","1583","1583","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","0","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","20.00"
"00000666775000000","2019","00000666775000000","15","1962","1962","57","AVERAGE","1886","1886","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","50.00"
"00000666781000000","2019","00000666781000000","15","1962","1962","57","AVERAGE","2034","2034","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","1","0","4","N","N","N","Y","N","","","0","0","     ","50.00"
"00000667471000000","2019","00000667471000000","15","1961","1961","58","AVERAGE","1651","1651","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000667771000000","2019","00000667771000000","15","1960","1960","59","AVERAGE","1633","1633","100.00","ONE STORY","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","WOOD","1","1","2","0","0","3","N","N","N","N","N","","","0","0","     ","50.00"
"00000415507000000","2019","00000415507000000","24","2008","2008","11","EXCELLENT","7274","7274","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","HIP","SLATE","4","1","6","2","2","5","Y","N","N","Y","N","","","0","0","     ","5.00"
"00000419224000000","2019","00000419224000000","24","2008","2008","11","EXCELLENT","7694","7694","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","STONE VENEER","NONE","HIP","COMP SHINGLES","4","1","5","3","2","5","Y","N","Y","Y","N","","","0","0","     ","5.00"
"00000183298000000","2019","00000183298000000","09","1924","1924","95","EXCELLENT","2846","2846","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","3","0","0","4","N","N","N","Y","N","","","0","0","     ","35.00"
"00000182257000000","2019","00000182257000000","04","1916","1916","103","AVERAGE","2304","2304","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","FRAME","NONE","GABLE","COMP SHINGLES","1","1","2","0","0","4","N","N","N","N","N","","","0","0","     ","50.00"
"00000426271000000","2019","00000426271000000","23","1949","1989","70","EXCELLENT","3579","3579","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","2","1","4","1","1","4","N","N","N","Y","N","","","0","0","     ","25.00"
"00000414805000000","2019","00000414805000000","23","1948","1990","71","AVERAGE","4828","4828","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","3","1","5","1","0","5","N","N","N","Y","N","","","0","0","     ","40.00"
"00000410695000000","2019","00000410695000000","24","2001","2001","18","GOOD","5006","5006","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","1","1","5","2","1","5","Y","N","N","N","N","","","0","0","     ","20.00"
"00000411331000000","2019","00000411331000000","24","2005","2005","14","GOOD","5742","5742","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","STUCCO","NONE","HIP","TILE","2","1","6","1","1","5","Y","N","N","N","N","","","0","0","     ","15.00"
"00000411865000000","2019","00000411865000000","24","2007","2007","12","GOOD","6170","6170","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","HIP","COMP SHINGLES","3","1","5","1","2","5","Y","N","N","Y","N","","","0","0","     ","15.00"
"00000183877000000","2019","00000183877000000","13","1935","1935","84","GOOD","2608","2608","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","0","2","2","0","0","4","N","N","N","N","N","","","0","0","     ","45.00"
"00000423808000000","2019","00000423808000000","23","2018","2018","1","EXCELLENT","4290","4290","100.00","TWO STORIES","FRAME","PIER AND BEAM","CENTRAL FULL","CENTRAL FULL","WOOD","BRICK VENEER","NONE","GABLE","COMP SHINGLES","1","1","4","0","0","4","Y","N","N","Y","N","","","0","0","     ",".00"
