"ACCOUNT_NUM","APPRAISAL_YR","IMPR_VAL","LAND_VAL","LAND_AG_EXEMPT","AG_USE_VAL","TOT_VAL","HMSTD_CAP_VAL","REVAL_YR","PREV_REVAL_YR","PREV_MKT_VAL","TOT_CONTRIB_AMT","TAXPAYER_REP","CITY_JURIS_DESC","COUNTY_JURIS_DESC","ISD_JURIS_DESC","HOSPITAL_JURIS_DESC","COLLEGE_JURIS_DESC","SPECIAL_DIST_JURIS_DESC","CITY_SPLIT_PCT","COUNTY_SPLIT_PCT","ISD_SPLIT_PCT","HOSPITAL_SPLIT_PCT","COLLEGE_SPLIT_PCT","SPECIAL_DIST_SPLIT_PCT","CITY_TAXABLE_VAL","COUNTY_TAXABLE_VAL","ISD_TAXABLE_VAL","HOSPITAL_TAXABLE_VAL","COLLEGE_TAXABLE_VAL","SPECIAL_DIST_TAXABLE_VAL","CITY_CEILING_VALUE","COUNTY_CEILING_VALUE","ISD_CEILING_VALUE","HOSPITAL_CEILING_VALUE","COLLEGE_CEILING_VALUE","SPECIAL_DIST_CEILING_VALUE","VID_IND","GIS_PARCEL_ID","APPRAISAL_METH_CD","RENDITION_PENALTY","DIVISION_CD","EXTRNL_CNTY_ACCT","EXTRNL_CITY_ACCT","P_BUS_TYP_CD","BLDG_CLASS_CD","SPTD_CODE"
"00000355708000000","2019","102070.00","45000.00","0","0","147070.00","147070.00","2019","2018","109830.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","147070","147070","147070","147070","147070","0","","","","","","","N","00000355708000000","1","","RES","","000502801302400","","04","A11"
"00000415888000000","2019","124910.00","1352700.00","0","0","1477610.00","1449041.00","2019","2017","1317310.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1059233","1090233","1234137","1090233","1084233","0",".00","2328.82","13914.98","",".00","","N","00000415888000000","1","","RES","","000551800302000","","21","A11"
"00000794233650000","2019","347360.00","80000.00","0","0","427360.00","427360.00","2019","2018","427360.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","241888","272888","349624","272888","266888","0",".00","417.99","3333.77","",".00","","N","00000794233650000","2","","RES","","000815200201600","","21","A11"
"00000507412000000","2019","97970.00","22000.00","0","0","119970.00","119970.00","2019","2018","107920.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","119970","119970","119970","119970","119970","0","","","","","","","N","00000507412000000","1","","RES","","000608100701200","","14","A11"
"00871100040390000","2019","256980.00","74920.00","0","0","331900.00","263937.00","2019","2018","325030.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","211150","211150","238937","211150","211150","0","","","","","","","N","00871100040390000","1","","RES","","","","18","A11"
"22131500020170000","2019","107180.00","23000.00","0","0","130180.00","130180.00","2018","2017","101900.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DUNCANVILLE","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","130180","130180","130180","130180","130180","0","","","","","","","N","22131500020170000","1","","RES","","","","14","A11"
"00000348760000000","2019","39710.00","40000.00","0","0","79710.00","79710.00","2019","2016","61560.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","79710","79710","79710","79710","79710","0","","","","","","","N","00000348760000000","1","","RES","","000493201000600","","04","A11"
"26243000010140000","2019","148130.00","35000.00","0","0","183130.00","183130.00","2019","2018","187680.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","183130","183130","183130","183130","183130","0","","","","","","","N","26243000010140000","2","","RES","","","","16","A11"
"00000133360000000","2019","50000.00","498000.00","0","0","548000.00","548000.00","2019","2018","420000.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","548000","548000","548000","548000","548000","0","","","","","","","N","00000133360000000","3","","COM","","000091100000100","","LIGHT INDUSTRIAL","F20"
"00000133963000000","2019",".00","64500.00","0","0","64500.00","64500.00","2019","2018","38700.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","64500","64500","64500","64500","64500","0","","","","","","","N","00000133963000000","1","","COM","","000092400701000","","LAND ONLY","C12"
"00000357418000000","2019","55950.00","187500.00","0","0","243450.00","243450.00","2019","2018","198850.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","243450","243450","243450","243450","243450","0","","","","","","","N","00000357418000000","1","","RES","","000505600500800","","04","A11"
"00C04190000A00119","2019","225540.00","59360.00","0","0","284900.00","284900.00","2019","2018","285000.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","227920","227920","231410","227920","227920","0","","","","","","","N","CONDO00C0419CONDO","1","","RES","","","","CONDOMINIUM","A13"
"00000407527000000","2019","183190.00","729000.00","0","0","912190.00","912190.00","2018","2017","831190.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","729752","729752","795971","729752","729752","0","","","","","","","N","00000407527000000","1","","RES","","000547600200200","","15","A11"
"00000412309000000","2019","1043670.00","865980.00","0","0","1909650.00","1909650.00","2019","2018","1918560.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1909650","1909650","1909650","1909650","1909650","0","","","","","","","N","00000412309000000","1","","RES","","000549900200100","","24","A11"
"12051500010090000","2019","53180.00","15000.00","0","0","68180.00","68180.00","2019","2018","24240.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","BALCH SPRINGS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","68180","68180","68180","68180","68180","0","","","","","","","N","12051500010090000","1","","RES","","002595000","","04","A11"
"180013000A0110000","2019","344110.00","153110.00","0","0","497220.00","494010.00","2019","2017","449100.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","394310","326208","459010","326208","320208","0",".00","490.96","4080.64","",".00","","N","180013000A0110000","2","","RES","","","","21","A11"
"180016600A0010000","2019","383380.00","150000.00","0","0","533380.00","533380.00","2018","2016","461940.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","533380","533380","533380","533380","533380","0","","","","","","","N","180016600A0010000","1","","RES","","","","21","A11"
"00000133936000000","2019","31650.00","115010.00","0","0","146660.00","146660.00","2019","2018","88530.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","146660","146660","146660","146660","146660","0","","","","","","","N","00000133936000000","1","","COM","","0000000000000000000000000","","SALES OFFICE","F10"
"00000133942000000","2019",".00","64500.00","0","0","64500.00","64500.00","2019","2018","38700.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","64500","64500","64500","64500","64500","0","","","","","","","N","00000133942000000","1","","COM","","","","LAND ONLY","C12"
"00000139202500000","2019","310920.00","137360.00","0","0","448280.00","448280.00","2019","2017","400000.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","448280","448280","448280","448280","448280","0","","","","","","","N","CONDO00C7195CONDO","1","","RES","","0000000000000000000000000","","CONDOMINIUM","A13"
"0088210F000160000","2019","145850.00","13000.00","0","0","158850.00","158850.00","2019","2018","129950.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","158850","158850","158850","158850","158850","0","","","","","","","N","0088210F000160000","1","","RES","","","","14","A11"
"00000628789000000","2019","81190.00","30000.00","0","0","111190.00","111190.00","2019","2017","71720.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","111190","111190","111190","111190","111190","0","","","","","","","N","00000628789000000","1","","RES","","000673500601000","","15","A11"
"26579780010120000","2019","242310.00","150000.00","0","0","392310.00","390709.00","2019","2018","364780.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","GARLAND","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","359453","312568","326639","312568","312568","0","","","","","","","N","26579780010120000","1","","RES","","","","21","A11"
"00000399517000000","2019","381980.00","145000.00","0","0","526980.00","526980.00","2019","2018","396990.00","110960.00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","421584","421584","449282","421584","421584","0","","","","","","","N","00000399517000000","1","","RES","","000543700601800","","15","A11"
"00000309283000000","2019","90000.00","20000.00","0","0","110000.00","110000.00","2017","2014","51490.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","110000","110000","110000","110000","110000","0","","","","","","","N","00000309283000000","2","","RES","","000419701101300","","14","A11"
"00000332695000000","2019","291960.00","217500.00","0","0","509460.00","494514.00","2019","2018","506880.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","395612","395612","420063","395612","395612","0","","","","","","","N","00000332695000000","1","","RES","","000463600200900","","18","A11"
"00000340879000000","2019","39680.00","584920.00","0","0","624600.00","606725.00","2019","2018","571130.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","385380","416380","476053","416380","410380","0",".00","656.52","3850.66","",".00","","N","00000340879000000","1","","RES","","000481200300500","","13","A11"
"00000795829000000","2019","333090.00","85000.00","0","0","418090.00","418090.00","2019","2018","418090.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","234472","265472","341281","265472","259472","0",".00","343.56","1917.51","",".00","","N","00000795829000000","1","","RES","","000818700501200","","18","A11"
"180027000Q0180000","2019","354800.00","63000.00","0","0","417800.00","417800.00","2019","2018","417800.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","396910","334240","392800","334240","334240","0","","","","","","","N","180027000Q0180000","2","","RES","","","","21","A11"
"00000203035000000","2019","45600.00","350000.00","0","0","395600.00","395600.00","2019","2018","418670.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","216480","247480","286040","247480","241480","0",".00","400.03","2471.17","",".00","","N","00000203035000000","1","","RES","","000215700301000","","04","A11"
"26252500110040000","2019","122990.00","30000.00","0","0","152990.00","120615.00","2019","2018","133570.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","59966","27492","85615","27492","21492","0",".00",".00","673.00","",".00","","N","26252500110040000","1","","RES","","","","14","A11"
"00879000000080100","2019",".00","32000.00","0","0","32000.00","32000.00","2017","2014","32000.00",".00","887 RYAN LLC/EL PASO","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","32000","32000","32000","32000","32000","0","","","","","","","N","00879000000080100","1","","COM","","","","LAND ONLY","C12"
"00000625240000000","2019","45350.00","12000.00","0","0","57350.00","57350.00","2019","2017","29060.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","57350","57350","57350","57350","57350","0","","","","","","","N","00000625240000000","1","","RES","","000669100404900","","04","A11"
"26578540010250000","2019","201690.00","45000.00","0","0","246690.00","246690.00","2019","2018","166840.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","GARLAND","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","246690","246690","246690","246690","246690","0","","","","","","","N","26578540010250000","1","","RES","","","","14","A11"
"00000794172320000","2019","237430.00","150000.00","0","0","387430.00","383806.00","2019","2018","387430.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","207045","238045","310426","238045","232045","0",".00","327.24","2926.42","",".00","","N","00000794172320000","2","","RES","","000814600101700","","21","A11"
"00000794211700000","2019","224490.00","70000.00","0","0","294490.00","294490.00","2018","2017","291030.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","235592","235592","240041","235592","235592","0","","","","","","","N","00000794211700000","1","","RES","","000815100601000","","16","A11"
"00859600010190000","2019","126920.00","27000.00","0","0","153920.00","153920.00","2019","2018","153920.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","153920","153920","153920","153920","153920","0","","","","","","","N","00859600010190000","1","","RES","","","","16","A11"
"180008900B0040000","2019","514270.00","100000.00","0","0","614270.00","614270.00","2019","2018","601000.00",".00","801 TEXAS PROPERTY TAX CONSULTANTS","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","583557","491416","589270","491416","491416","0","","","","","","","N","180008900B0040000","2","","RES","","","","21","A11"
"00000406588000000","2019","455670.00","683060.00","0","0","1138730.00","1138730.00","2018","2017","1197810.00",".00","959 RUBIN CANDACE OVERTAXED LTD","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","910984","910984","999857","910984","910984","0","","","","","","","N","00000406588000000","1","","RES","","000546800301300","","23","A11"
"00000195133000000","2019","10000.00","204600.00","0","0","214600.00","214600.00","2019","2018","203280.00",".00","959 RUBIN CANDACE OVERTAXED LTD","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","214600","214600","214600","214600","214600","0","","","","","","","N","00000195133000000","3","","COM","","000201900700101","","OFFICE BUILDING","F10"
"00000195790000000","2019",".00","856180.00","0","0","856180.00","856180.00","2019","2018","866180.00",".00","959 RUBIN CANDACE OVERTAXED LTD","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","856180","856180","856180","856180","856180","0","","","","","","","N","00000195790000000","1","","RES","","000202300500600","","LAND ONLY","C11"
"00000706480900000","2019","96000.00","46270.00","0","0","142270.00","142270.00","2019","2018","57680.00",".00","458 RAY TAX GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","142270","142270","142270","142270","142270","0","","","","","","","N","CONDO00C0130CONDO","1","","RES","","000728805004600","","CONDOMINIUM","A13"
"00000415111000000","2019",".00","1370250.00","0","0","1370250.00","1370250.00","2018","2016","1181250.00",".00","060 ANDREWS K E & CO","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1370250","1370250","1370250","1370250","1370250","0","","","","","","","N","00000415111000000","1","","RES","","000551400200700","","LAND ONLY","C11"
"00000323401000000","2019","187930.00","16200.00","0","0","204130.00","204130.00","2019","2018","204130.00",".00","959 RUBIN CANDACE OVERTAXED LTD","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","204130","204130","204130","204130","204130","0","","","","","","","N","00000323401000000","3","","COM","","000445000100200","","RETAIL STRIP","F10"
"008570000114A0000","2019","110610.00","90530.00","0","0","201140.00","201140.00","2019","2018","201140.00",".00","959 RUBIN CANDACE OVERTAXED LTD","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","201140","201140","201140","201140","201140","0","","","","","","","N","008570000114A0000","3","","COM","","","","STORAGE WAREHOUSE","F10"
